start,today,تاريخ النشاط,المحافظة,طبيعة الوصول,المنطقة الإدارية,المنطقة الفرعية,اسم القرية,هل يوجد دفتر عائلة,طبيعة العائلة,تاريخ طبيعة العائلة,بلد العودة,طبيعة السكن,عدد الأفراد في دفتر العائلة,عدد أفراد العائلة الفعلي,عدد الأفراد المعالين,عدد الأفراد المعيلين,هل عنوان السكن هو نفس منطقة التدخل؟,العنوان الحالي - المحافظة,العنوان الحالي - المنطقة,عنوان العائلة الأصلي (إذا كانت نازحة من قريبة أخرى).1,_id,_submission_time,_validation_status,_status,_index
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2016-05-01,,أستضافة,9,9,9,8,نعم,,,,481044979,2025-05-18,,submitted_via_web,2536
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2012-05-01,,أجار,3,3,2,1,نعم,,,,481044989,2025-05-18,,submitted_via_web,2537
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2012-05-01,,أجار,7,7,6,1,نعم,,,,481044992,2025-05-18,,submitted_via_web,2538
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2024-12-10,,أخرى,13,12,11,1,نعم,,,,481045261,2025-05-18,,submitted_via_web,2539
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,3,3,1,0,نعم,,,,481045530,2025-05-18,,submitted_via_web,2540
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أجار,4,4,3,1,نعم,,,,481045544,2025-05-18,,submitted_via_web,2541
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,1,نعم,,,,481045648,2025-05-18,,submitted_via_web,2542
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,لا,مجتمع مضيف,,,ملك,2,4,2,0,لا,طرطوس,بانياس,,481045706,2025-05-18,,submitted_via_web,2543
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أستضافة,3,5,1,4,لا,طرطوس,ريف بانياس,,481045840,2025-05-18,,submitted_via_web,2544
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,1,1,0,لا,طرطوس,ريف بانياس,,481045849,2025-05-18,,submitted_via_web,2545
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,8,2,2,0,لا,طرطوس,بانياس,,481045852,2025-05-18,,submitted_via_web,2546
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,ملك,6,6,4,2,لا,طرطوس,بانياس,,481045859,2025-05-18,,submitted_via_web,2547
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,ملك,4,4,3,1,لا,طرطوس,بانياس,,481045865,2025-05-18,,submitted_via_web,2548
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,5,5,4,1,لا,طرطوس,بانياس,,481045931,2025-05-18,,submitted_via_web,2549
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,ملك,4,4,3,1,لا,طرطوس,بانياس,,481045958,2025-05-18,,submitted_via_web,2550
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,2,1,لا,طرطوس,بانياس,,481045972,2025-05-18,,submitted_via_web,2551
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,4,3,3,0,لا,طرطوس,بانياس,,481045981,2025-05-18,,submitted_via_web,2552
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,2,2,0,لا,طرطوس,بانياس,,481045999,2025-05-18,,submitted_via_web,2553
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,6,2,2,0,لا,طرطوس,بانياس,,481046036,2025-05-18,,submitted_via_web,2554
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,8,7,4,3,لا,طرطوس,بانياس,,481046095,2025-05-18,,submitted_via_web,2555
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,5,1,لا,طرطوس,ريف بانياس,,481046127,2025-05-18,,submitted_via_web,2556
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,4,4,3,1,لا,طرطوس,بانياس,,481046148,2025-05-18,,submitted_via_web,2557
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أستضافة,11,2,2,0,لا,طرطوس,بانياس,,481046167,2025-05-18,,submitted_via_web,2558
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,4,4,0,نعم,,,,481046172,2025-05-18,,submitted_via_web,2559
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أستضافة,4,4,3,1,لا,طرطوس,بانياس,,481046207,2025-05-18,,submitted_via_web,2560
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,المنزلة,نعم,مجتمع مضيف,,,أجار,4,4,3,1,نعم,,,,481046212,2025-05-18,,submitted_via_web,2561
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أستضافة,8,2,2,0,لا,طرطوس,بانياس,,481046225,2025-05-18,,submitted_via_web,2562
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أستضافة,4,4,3,1,لا,طرطوس,بانياس,,481046257,2025-05-18,,submitted_via_web,2563
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أستضافة,4,1,1,0,لا,طرطوس,بانياس,,481046277,2025-05-18,,submitted_via_web,2564
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,ملك,5,5,4,1,لا,طرطوس,بانياس,,481046320,2025-05-18,,submitted_via_web,2565
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أخرى,4,4,4,1,نعم,,,,481046333,2025-05-18,,submitted_via_web,2566
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,ملك,5,4,3,1,لا,طرطوس,بانياس,,481046338,2025-05-18,,submitted_via_web,2567
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,لا,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,5,5,4,1,لا,طرطوس,بانياس,,481046366,2025-05-18,,submitted_via_web,2568
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2024-11-01,,أجار,5,5,5,1,نعم,,,,481046383,2025-05-18,,submitted_via_web,2569
2025-05-18,2025-05-18,2025-05-07,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أستضافة,3,3,2,1,لا,طرطوس,بانياس,,481046410,2025-05-18,,submitted_via_web,2570
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4,5,5,0,نعم,,,,481046646,2025-05-18,,submitted_via_web,2571
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,2,1,0,0,نعم,,,,481046814,2025-05-18,,submitted_via_web,2572
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أستضافة,7,5,4,1,نعم,,,,481046959,2025-05-18,,submitted_via_web,2573
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,4,1,نعم,,,,481047092,2025-05-18,,submitted_via_web,2574
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2024-12-01,,لا يوجد مسكن,6,6,5,1,نعم,,,,481047319,2025-05-18,,submitted_via_web,2575
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,6,6,1,5,لا,طرطوس,بانياس,,481047386,2025-05-18,,submitted_via_web,2576
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,11,5,4,1,نعم,,,,481047485,2025-05-18,,submitted_via_web,2577
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي القصور,نعم,مجتمع مضيف,,,أجار,3,3,2,1,نعم,,,,481047536,2025-05-18,,submitted_via_web,2578
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2013-01-01,,أخرى,11,8,11,1,نعم,,,,481047557,2025-05-18,,submitted_via_web,2579
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,4,1,نعم,,,,481047631,2025-05-18,,submitted_via_web,2580
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,4,0,نعم,,,,481047826,2025-05-18,,submitted_via_web,2581
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2024-12-01,,أخرى,13,12,11,1,نعم,,,,481047954,2025-05-18,,submitted_via_web,2582
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أجار,2,2,1,1,نعم,,,,481048305,2025-05-18,,submitted_via_web,2583
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-01-01,,أجار,7,5,5,1,نعم,,,,481048366,2025-05-18,,submitted_via_web,2584
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,6,6,1,1,نعم,,,,481048706,2025-05-18,,submitted_via_web,2585
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,4,4,4,1,نعم,,,,481048892,2025-05-18,,submitted_via_web,2586
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,3,3,2,1,نعم,,,,481049041,2025-05-18,,submitted_via_web,2587
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,0,نعم,,,,481049053,2025-05-18,,submitted_via_web,2588
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,5,نعم,,,,481049089,2025-05-18,,submitted_via_web,2589
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,7,7,5,2,نعم,,,,481049103,2025-05-18,,submitted_via_web,2590
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,المرانه,نعم,نازح داخلي,2024-12-01,,ملك,9,4,1,3,نعم,,,,481049209,2025-05-18,,submitted_via_web,2591
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,8,4,4,0,نعم,,,,481049580,2025-05-18,,submitted_via_web,2592
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,6,6,5,1,نعم,,,,481049758,2025-05-18,,submitted_via_web,2593
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,مساكن الشركة عطريق مصفاة بانياس,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أستضافة,2,2,2,2,لا,طرطوس,بانياس,,481049810,2025-05-18,,submitted_via_web,2594
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,طريق الشاليهات القديم,لا,نازح داخلي,2025-03-01,,ملك,4,4,2,2,لا,طرطوس,بانياس,,481049823,2025-05-18,,submitted_via_web,2595
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي القصور,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,5,1,1,0,نعم,,,,481049833,2025-05-18,,submitted_via_web,2596
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي المساكن الجمعية,لا,مجتمع مضيف,,,أجار,4,4,2,2,نعم,,,,481049838,2025-05-18,,submitted_via_web,2597
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,2,2,1,1,نعم,,,,481049928,2025-05-18,,submitted_via_web,2598
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,6,6,5,1,نعم,,,,481049997,2025-05-18,,submitted_via_web,2599
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2016-05-01,,أستضافة,2,2,1,1,نعم,,,,481050266,2025-05-18,,submitted_via_web,2600
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,ملك,2,2,1,1,نعم,,,,481050371,2025-05-18,,submitted_via_web,2601
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,1,1,1,0,نعم,,,,481050380,2025-05-18,,submitted_via_web,2602
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أجار,6,6,6,0,نعم,,,,481050395,2025-05-18,,submitted_via_web,2603
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2024-12-01,,أجار,8,8,6,2,نعم,,,,481050413,2025-05-18,,submitted_via_web,2604
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي المروج,نعم,مجتمع مضيف,,,لا يوجد مسكن,3,3,1,2,نعم,,,,481050688,2025-05-18,,submitted_via_web,2605
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,1,نعم,,,,481050703,2025-05-18,,submitted_via_web,2606
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,0,نعم,,,,481051367,2025-05-18,,submitted_via_web,2607
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,9,4,2,2,نعم,,,,481051529,2025-05-18,,submitted_via_web,2608
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,3,1,نعم,,,,481051857,2025-05-18,,submitted_via_web,2609
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,2,1,2,لا,طرطوس,بانياس,,481052004,2025-05-18,,submitted_via_web,2610
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2016-05-01,,أجار,4,4,3,1,نعم,,,,481052727,2025-05-18,,submitted_via_web,2611
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2014-05-01,,أستضافة,4,4,4,1,نعم,,,,481052736,2025-05-18,,submitted_via_web,2612
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,2,2,1,2,نعم,,,,481052778,2025-05-18,,submitted_via_web,2613
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,6,6,6,0,نعم,,,,481052803,2025-05-18,,submitted_via_web,2614
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,5,4,3,1,نعم,,,,481052806,2025-05-18,,submitted_via_web,2615
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,3,3,3,0,نعم,,,,481053384,2025-05-18,,submitted_via_web,2616
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,6,6,5,1,نعم,,,,481053857,2025-05-18,,submitted_via_web,2617
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,3,5,5,1,نعم,,,,481054006,2025-05-18,,submitted_via_web,2618
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,1,1,1,نعم,,,,481054544,2025-05-18,,submitted_via_web,2619
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-01-01,,أستضافة,6,6,6,1,نعم,,,,481054788,2025-05-18,,submitted_via_web,2620
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2023-12-01,,أجار,6,6,5,1,نعم,,,,481054928,2025-05-18,,submitted_via_web,2621
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,ملك,6,2,1,0,لا,طرطوس,بانياس,,481055061,2025-05-18,,submitted_via_web,2622
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,4,1,نعم,,,,481055210,2025-05-18,,submitted_via_web,2623
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,4,1,لا,طرطوس,ريف بانياس,,481055251,2025-05-18,,submitted_via_web,2624
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-04-01,,أستضافة,4,3,3,1,لا,طرطوس,ريف بانياس,,481055255,2025-05-18,,submitted_via_web,2625
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أجار,3,3,3,1,نعم,,,,481055272,2025-05-18,,submitted_via_web,2626
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أخرى,9,9,9,1,لا,طرطوس,بانياس,,481055305,2025-05-18,,submitted_via_web,2627
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-02-01,,ملك,5,2,1,1,نعم,,,,481056142,2025-05-18,,submitted_via_web,2628
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,4,1,نعم,,,,481056210,2025-05-18,,submitted_via_web,2629
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,1,1,0,نعم,,,,481056385,2025-05-18,,submitted_via_web,2630
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,1,1,1,0,نعم,,,,481056628,2025-05-18,,submitted_via_web,2631
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,9,2,2,1,نعم,,,,481056861,2025-05-18,,submitted_via_web,2632
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,لا,نازح داخلي,2025-05-01,,أجار,216244,5,5,1,نعم,,,,481056996,2025-05-18,,submitted_via_web,2633
